 q(1:3)   w(Ry)   eps    epsi  --- NO LFC
  0.00000000  0.00000000  0.02500000    0.0000D+00  0.172655979785855E+01  0.191855147600222E-17    0.579186426812613E+00 -0.643591363253107E-18
  0.00000000  0.00000000  0.02500000    0.1015D-04  0.172655979788150E+01  0.191855147603674E-17    0.579186426804912E+00 -0.643591363247574E-18
  0.00000000  0.00000000  0.02500000    0.3076D-04  0.172655979806937E+01  0.191855147631857E-17    0.579186426741890E+00 -0.643591363202053E-18
  0.00000000  0.00000000  0.02500000    0.5200D-04  0.172655979846098E+01  0.191855147690607E-17    0.579186426610524E+00 -0.643591363107186E-18
  0.00000000  0.00000000  0.02500000    0.7389D-04  0.172655979907478E+01  0.191855147782706E-17    0.579186426404621E+00 -0.643591362958541E-18
  0.00000000  0.00000000  0.02500000    0.9644D-04  0.172655979993054E+01  0.191855147911106E-17    0.579186426117550E+00 -0.643591362751284E-18
  0.00000000  0.00000000  0.02500000    0.1197D-03  0.172655980104943E+01  0.191855148079007E-17    0.579186425742208E+00 -0.643591362480358E-18
  0.00000000  0.00000000  0.02500000    0.1436D-03  0.172655980245414E+01  0.191855148289771E-17    0.579186425270992E+00 -0.643591362140148E-18
  0.00000000  0.00000000  0.02500000    0.1683D-03  0.172655980416892E+01  0.191855148547071E-17    0.579186424695757E+00 -0.643591361724880E-18
  0.00000000  0.00000000  0.02500000    0.1937D-03  0.172655980621975E+01  0.191855148854801E-17    0.579186424007791E+00 -0.643591361228248E-18
  0.00000000  0.00000000  0.02500000    0.2199D-03  0.172655980863441E+01  0.191855149217106E-17    0.579186423197776E+00 -0.643591360643449E-18
  0.00000000  0.00000000  0.02500000    0.2469D-03  0.172655981144264E+01  0.191855149638497E-17    0.579186422255735E+00 -0.643591359963443E-18
  0.00000000  0.00000000  0.02500000    0.2748D-03  0.172655981467619E+01  0.191855150123665E-17    0.579186421171019E+00 -0.643591359180305E-18
  0.00000000  0.00000000  0.02500000    0.3034D-03  0.172655981836903E+01  0.191855150677801E-17    0.579186419932230E+00 -0.643591358286108E-18
  0.00000000  0.00000000  0.02500000    0.3330D-03  0.172655982255746E+01  0.191855151306270E-17    0.579186418527192E+00 -0.643591357271797E-18
  0.00000000  0.00000000  0.02500000    0.3634D-03  0.172655982728027E+01  0.191855152014924E-17    0.579186416942893E+00 -0.643591356128086E-18
  0.00000000  0.00000000  0.02500000    0.3948D-03  0.172655983257889E+01  0.191855152809987E-17    0.579186415165435E+00 -0.643591354844959E-18
  0.00000000  0.00000000  0.02500000    0.4271D-03  0.172655983849756E+01  0.191855153698057E-17    0.579186413179977E+00 -0.643591353411574E-18
  0.00000000  0.00000000  0.02500000    0.4604D-03  0.172655984508354E+01  0.191855154686299E-17    0.579186410970665E+00 -0.643591351816728E-18
  0.00000000  0.00000000  0.02500000    0.4948D-03  0.172655985238725E+01  0.191855155782208E-17    0.579186408520585E+00 -0.643591350047977E-18
  0.00000000  0.00000000  0.02500000    0.5301D-03  0.172655986046255E+01  0.191855156993912E-17    0.579186405811670E+00 -0.643591348092436E-18
  0.00000000  0.00000000  0.02500000    0.5666D-03  0.172655986936686E+01  0.191855158329974E-17    0.579186402824656E+00 -0.643591345936013E-18
  0.00000000  0.00000000  0.02500000    0.6041D-03  0.172655987916154E+01  0.191855159799675E-17    0.579186399538962E+00 -0.643591343564109E-18
  0.00000000  0.00000000  0.02500000    0.6428D-03  0.172655988991195E+01  0.191855161412763E-17    0.579186395932663E+00 -0.643591340960689E-18
  0.00000000  0.00000000  0.02500000    0.6827D-03  0.172655990168786E+01  0.191855163179713E-17    0.579186391982353E+00 -0.643591338108885E-18
  0.00000000  0.00000000  0.02500000    0.7238D-03  0.172655991456370E+01  0.191855165111757E-17    0.579186387663065E+00 -0.643591334990882E-18
  0.00000000  0.00000000  0.02500000    0.7662D-03  0.172655992861876E+01  0.191855167220692E-17    0.579186382948199E+00 -0.643591331587141E-18
  0.00000000  0.00000000  0.02500000    0.8098D-03  0.172655994393764E+01  0.191855169519257E-17    0.579186377809375E+00 -0.643591327877321E-18
  0.00000000  0.00000000  0.02500000    0.8548D-03  0.172655996061052E+01  0.191855172021031E-17    0.579186372216345E+00 -0.643591323839756E-18
  0.00000000  0.00000000  0.02500000    0.9011D-03  0.172655997873351E+01  0.191855174740374E-17    0.579186366136862E+00 -0.643591319450947E-18
  0.00000000  0.00000000  0.02500000    0.9488D-03  0.172655999840904E+01  0.191855177692643E-17    0.579186359536570E+00 -0.643591314686057E-18
  0.00000000  0.00000000  0.02500000    0.9980D-03  0.172656001974628E+01  0.191855180894296E-17    0.579186352378849E+00 -0.643591309518918E-18
  0.00000000  0.00000000  0.02500000    0.1049D-02  0.172656004286152E+01  0.191855184362710E-17    0.579186344624682E+00 -0.643591303921104E-18
  0.00000000  0.00000000  0.02500000    0.1101D-02  0.172656006787869E+01  0.191855188116537E-17    0.579186336232502E+00 -0.643591297862810E-18
  0.00000000  0.00000000  0.02500000    0.1155D-02  0.172656009492976E+01  0.191855192175509E-17    0.579186327158038E+00 -0.643591291311833E-18
  0.00000000  0.00000000  0.02500000    0.1210D-02  0.172656012415536E+01  0.191855196560790E-17    0.579186317354111E+00 -0.643591284234327E-18
  0.00000000  0.00000000  0.02500000    0.1267D-02  0.172656015570523E+01  0.191855201294837E-17    0.579186306770492E+00 -0.643591276593995E-18
  0.00000000  0.00000000  0.02500000    0.1326D-02  0.172656018973883E+01  0.191855206401553E-17    0.579186295353691E+00 -0.643591268352143E-18
  0.00000000  0.00000000  0.02500000    0.1387D-02  0.172656022642598E+01  0.191855211906450E-17    0.579186283046738E+00 -0.643591259467742E-18
  0.00000000  0.00000000  0.02500000    0.1450D-02  0.172656026594750E+01  0.191855217836597E-17    0.579186269788978E+00 -0.643591249896800E-18
  0.00000000  0.00000000  0.02500000    0.1514D-02  0.172656030849588E+01  0.191855224220960E-17    0.579186255515840E+00 -0.643591239592980E-18
  0.00000000  0.00000000  0.02500000    0.1580D-02  0.172656035427603E+01  0.191855231090219E-17    0.579186240158580E+00 -0.643591228506421E-18
  0.00000000  0.00000000  0.02500000    0.1649D-02  0.172656040350610E+01  0.191855238477149E-17    0.579186223644023E+00 -0.643591216584451E-18
  0.00000000  0.00000000  0.02500000    0.1719D-02  0.172656045641828E+01  0.191855246416589E-17    0.579186205894280E+00 -0.643591203770835E-18
  0.00000000  0.00000000  0.02500000    0.1792D-02  0.172656051325967E+01  0.191855254945562E-17    0.579186186826456E+00 -0.643591190005542E-18
  0.00000000  0.00000000  0.02500000    0.1867D-02  0.172656057429329E+01  0.191855264103620E-17    0.579186166352327E+00 -0.643591175225186E-18
  0.00000000  0.00000000  0.02500000    0.1944D-02  0.172656063979897E+01  0.191855273932696E-17    0.579186144378013E+00 -0.643591159361792E-18
  0.00000000  0.00000000  0.02500000    0.2024D-02  0.172656071007452E+01  0.191855284477455E-17    0.579186120803619E+00 -0.643591142343186E-18
  0.00000000  0.00000000  0.02500000    0.2106D-02  0.172656078543679E+01  0.191855295785517E-17    0.579186095522851E+00 -0.643591124092881E-18
  0.00000000  0.00000000  0.02500000    0.2190D-02  0.172656086622291E+01  0.191855307907395E-17    0.579186068422619E+00 -0.643591104528999E-18
  0.00000000  0.00000000  0.02500000    0.2277D-02  0.172656095279153E+01  0.191855320896915E-17    0.579186039382615E+00 -0.643591083564727E-18
  0.00000000  0.00000000  0.02500000    0.2367D-02  0.172656104552418E+01  0.191855334811362E-17    0.579186008274850E+00 -0.643591061107786E-18
  0.00000000  0.00000000  0.02500000    0.2459D-02  0.172656114482673E+01  0.191855349711643E-17    0.579185974963173E+00 -0.643591037059915E-18
  0.00000000  0.00000000  0.02500000    0.2554D-02  0.172656125113090E+01  0.191855365662450E-17    0.579185939302760E+00 -0.643591011316263E-18
  0.00000000  0.00000000  0.02500000    0.2652D-02  0.172656136489586E+01  0.191855382732774E-17    0.579185901139584E+00 -0.643590983765953E-18
