 q(1:3)   w(Ry)   eps    epsi  --- NO LFC
  0.00000000  0.00000000  0.05000000    0.0000D+00  0.203905717919965E+01 -0.119709432985529E-17    0.490422735664780E+00  0.287918495903516E-18
  0.00000000  0.00000000  0.05000000    0.1015D-04  0.203905717927861E+01 -0.119709432992415E-17    0.490422735645789E+00  0.287918495897779E-18
  0.00000000  0.00000000  0.05000000    0.3076D-04  0.203905717992481E+01 -0.119709433049240E-17    0.490422735490368E+00  0.287918495851963E-18
  0.00000000  0.00000000  0.05000000    0.5200D-04  0.203905718127180E+01 -0.119709433167718E-17    0.490422735166396E+00  0.287918495756522E-18
  0.00000000  0.00000000  0.05000000    0.7389D-04  0.203905718338307E+01 -0.119709433353416E-17    0.490422734658606E+00  0.287918495606924E-18
  0.00000000  0.00000000  0.05000000    0.9644D-04  0.203905718632659E+01 -0.119709433612302E-17    0.490422733950647E+00  0.287918495398321E-18
  0.00000000  0.00000000  0.05000000    0.1197D-03  0.203905719017521E+01 -0.119709433950751E-17    0.490422733024998E+00  0.287918495125476E-18
  0.00000000  0.00000000  0.05000000    0.1436D-03  0.203905719500691E+01 -0.119709434375673E-17    0.490422731862904E+00  0.287918494782985E-18
  0.00000000  0.00000000  0.05000000    0.1683D-03  0.203905720090518E+01 -0.119709434894455E-17    0.490422730444286E+00  0.287918494365039E-18
  0.00000000  0.00000000  0.05000000    0.1937D-03  0.203905720795936E+01 -0.119709435514856E-17    0.490422728747653E+00  0.287918493865069E-18
  0.00000000  0.00000000  0.05000000    0.2199D-03  0.203905721626500E+01 -0.119709436245318E-17    0.490422726750026E+00  0.287918493276393E-18
  0.00000000  0.00000000  0.05000000    0.2469D-03  0.203905722592435E+01 -0.119709437094784E-17    0.490422724426814E+00  0.287918492591647E-18
  0.00000000  0.00000000  0.05000000    0.2748D-03  0.203905723704667E+01 -0.119709438072980E-17    0.490422721751734E+00  0.287918491803365E-18
  0.00000000  0.00000000  0.05000000    0.3034D-03  0.203905724974881E+01 -0.119709439190118E-17    0.490422718696687E+00  0.287918490903116E-18
  0.00000000  0.00000000  0.05000000    0.3330D-03  0.203905726415561E+01 -0.119709440457140E-17    0.490422715231643E+00  0.287918489881955E-18
  0.00000000  0.00000000  0.05000000    0.3634D-03  0.203905728040049E+01 -0.119709441885845E-17    0.490422711324516E+00  0.287918488730585E-18
  0.00000000  0.00000000  0.05000000    0.3948D-03  0.203905729862595E+01 -0.119709443488777E-17    0.490422706941029E+00  0.287918487438934E-18
  0.00000000  0.00000000  0.05000000    0.4271D-03  0.203905731898419E+01 -0.119709445279248E-17    0.490422702044578E+00  0.287918485996034E-18
  0.00000000  0.00000000  0.05000000    0.4604D-03  0.203905734163773E+01 -0.119709447271562E-17    0.490422696596076E+00  0.287918484390399E-18
  0.00000000  0.00000000  0.05000000    0.4948D-03  0.203905736676006E+01 -0.119709449480994E-17    0.490422690553793E+00  0.287918482609768E-18
  0.00000000  0.00000000  0.05000000    0.5301D-03  0.203905739453637E+01 -0.119709451923848E-17    0.490422683873190E+00  0.287918480641054E-18
  0.00000000  0.00000000  0.05000000    0.5666D-03  0.203905742516428E+01 -0.119709454617476E-17    0.490422676506736E+00  0.287918478470190E-18
  0.00000000  0.00000000  0.05000000    0.6041D-03  0.203905745885467E+01 -0.119709457580481E-17    0.490422668403713E+00  0.287918476082361E-18
  0.00000000  0.00000000  0.05000000    0.6428D-03  0.203905749583250E+01 -0.119709460832586E-17    0.490422659510012E+00  0.287918473461471E-18
  0.00000000  0.00000000  0.05000000    0.6827D-03  0.203905753633773E+01 -0.119709464394915E-17    0.490422649767922E+00  0.287918470590569E-18
  0.00000000  0.00000000  0.05000000    0.7238D-03  0.203905758062626E+01 -0.119709468289932E-17    0.490422639115894E+00  0.287918467451407E-18
  0.00000000  0.00000000  0.05000000    0.7662D-03  0.203905762897097E+01 -0.119709472541786E-17    0.490422627488296E+00  0.287918464025012E-18
  0.00000000  0.00000000  0.05000000    0.8098D-03  0.203905768166284E+01 -0.119709477175896E-17    0.490422614815145E+00  0.287918460290345E-18
  0.00000000  0.00000000  0.05000000    0.8548D-03  0.203905773901200E+01 -0.119709482219602E-17    0.490422601021852E+00  0.287918456225584E-18
  0.00000000  0.00000000  0.05000000    0.9011D-03  0.203905780134907E+01 -0.119709487701982E-17    0.490422586028894E+00  0.287918451807290E-18
  0.00000000  0.00000000  0.05000000    0.9488D-03  0.203905786902636E+01 -0.119709493654005E-17    0.490422569751538E+00  0.287918447010460E-18
  0.00000000  0.00000000  0.05000000    0.9980D-03  0.203905794241937E+01 -0.119709500108726E-17    0.490422552099469E+00  0.287918441808548E-18
  0.00000000  0.00000000  0.05000000    0.1049D-02  0.203905802192813E+01 -0.119709507101330E-17    0.490422532976477E+00  0.287918436173215E-18
  0.00000000  0.00000000  0.05000000    0.1101D-02  0.203905810797889E+01 -0.119709514669308E-17    0.490422512280044E+00  0.287918430074257E-18
  0.00000000  0.00000000  0.05000000    0.1155D-02  0.203905820102566E+01 -0.119709522852571E-17    0.490422489900972E+00  0.287918423479450E-18
  0.00000000  0.00000000  0.05000000    0.1210D-02  0.203905830155209E+01 -0.119709531693540E-17    0.490422465722937E+00  0.287918416354237E-18
  0.00000000  0.00000000  0.05000000    0.1267D-02  0.203905841007325E+01 -0.119709541237709E-17    0.490422439622058E+00  0.287918408662581E-18
  0.00000000  0.00000000  0.05000000    0.1326D-02  0.203905852713767E+01 -0.119709551533251E-17    0.490422411466409E+00  0.287918400365442E-18
  0.00000000  0.00000000  0.05000000    0.1387D-02  0.203905865332945E+01 -0.119709562631505E-17    0.490422381115502E+00  0.287918391421340E-18
  0.00000000  0.00000000  0.05000000    0.1450D-02  0.203905878927054E+01 -0.119709574587110E-17    0.490422348419754E+00  0.287918381786051E-18
  0.00000000  0.00000000  0.05000000    0.1514D-02  0.203905893562306E+01 -0.119709587458471E-17    0.490422313219916E+00  0.287918371413066E-18
  0.00000000  0.00000000  0.05000000    0.1580D-02  0.203905909309189E+01 -0.119709601307416E-17    0.490422275346453E+00  0.287918360252025E-18
  0.00000000  0.00000000  0.05000000    0.1649D-02  0.203905926242737E+01 -0.119709616199988E-17    0.490422234618902E+00  0.287918348249874E-18
  0.00000000  0.00000000  0.05000000    0.1719D-02  0.203905944442814E+01 -0.119709632206485E-17    0.490422190845177E+00  0.287918335350146E-18
  0.00000000  0.00000000  0.05000000    0.1792D-02  0.203905963994424E+01 -0.119709649401606E-17    0.490422143820839E+00  0.287918321492462E-18
  0.00000000  0.00000000  0.05000000    0.1867D-02  0.203905984988025E+01 -0.119709667864860E-17    0.490422093328319E+00  0.287918306612581E-18
  0.00000000  0.00000000  0.05000000    0.1944D-02  0.203906007519884E+01 -0.119709687681043E-17    0.490422039136088E+00  0.287918290642597E-18
  0.00000000  0.00000000  0.05000000    0.2024D-02  0.203906031692435E+01 -0.119709708940121E-17    0.490421980997780E+00  0.287918273509610E-18
  0.00000000  0.00000000  0.05000000    0.2106D-02  0.203906057614669E+01 -0.119709731737986E-17    0.490421918651258E+00  0.287918255136461E-18
  0.00000000  0.00000000  0.05000000    0.2190D-02  0.203906085402545E+01 -0.119709756176620E-17    0.490421851817631E+00  0.287918235440965E-18
  0.00000000  0.00000000  0.05000000    0.2277D-02  0.203906115179432E+01 -0.119709782364547E-17    0.490421780200179E+00  0.287918214335726E-18
  0.00000000  0.00000000  0.05000000    0.2367D-02  0.203906147076572E+01 -0.119709810417137E-17    0.490421703483256E+00  0.287918191727607E-18
  0.00000000  0.00000000  0.05000000    0.2459D-02  0.203906181233572E+01 -0.119709840457164E-17    0.490421621331093E+00  0.287918167517636E-18
  0.00000000  0.00000000  0.05000000    0.2554D-02  0.203906217798931E+01 -0.119709872615317E-17    0.490421533386533E+00  0.287918141600771E-18
  0.00000000  0.00000000  0.05000000    0.2652D-02  0.203906256930599E+01 -0.119709907030438E-17    0.490421439269691E+00  0.287918113864892E-18
  0.00000000  0.00000000  0.05000000    0.2753D-02  0.203906298796570E+01 -0.119709943850251E-17    0.490421338576531E+00  0.287918084190878E-18
  0.00000000  0.00000000  0.05000000    0.2858D-02  0.203906343575507E+01 -0.119709983231889E-17    0.490421230877351E+00  0.287918052452108E-18
  0.00000000  0.00000000  0.05000000    0.2965D-02  0.203906391457416E+01 -0.119710025342519E-17    0.490421115715170E+00  0.287918018514050E-18
  0.00000000  0.00000000  0.05000000    0.3075D-02  0.203906442644352E+01 -0.119710070359802E-17    0.490420992604031E+00  0.287917982233401E-18
  0.00000000  0.00000000  0.05000000    0.3189D-02  0.203906497351177E+01 -0.119710118472577E-17    0.490420861027177E+00  0.287917943457566E-18
  0.00000000  0.00000000  0.05000000    0.3307D-02  0.203906555806360E+01 -0.119710169881933E-17    0.490420720435124E+00  0.287917902024990E-18
  0.00000000  0.00000000  0.05000000    0.3428D-02  0.203906618252825E+01 -0.119710224801448E-17    0.490420570243627E+00  0.287917857763331E-18
  0.00000000  0.00000000  0.05000000    0.3553D-02  0.203906684948866E+01 -0.119710283458265E-17    0.490420409831475E+00  0.287917810489474E-18
  0.00000000  0.00000000  0.05000000    0.3681D-02  0.203906756169090E+01 -0.119710346093846E-17    0.490420238538221E+00  0.287917760008664E-18
  0.00000000  0.00000000  0.05000000    0.3813D-02  0.203906832205454E+01 -0.119710412965016E-17    0.490420055661702E+00  0.287917706114107E-18
  0.00000000  0.00000000  0.05000000    0.3950D-02  0.203906913368340E+01 -0.119710484344714E-17    0.490419860455436E+00  0.287917648585734E-18
  0.00000000  0.00000000  0.05000000    0.4090D-02  0.203906999987709E+01 -0.119710560523062E-17    0.490419652125860E+00  0.287917587189507E-18
  0.00000000  0.00000000  0.05000000    0.4235D-02  0.203907092414321E+01 -0.119710641808583E-17    0.490419429829390E+00  0.287917521676908E-18
  0.00000000  0.00000000  0.05000000    0.4385D-02  0.203907191021037E+01 -0.119710728529142E-17    0.490419192669291E+00  0.287917451783530E-18
  0.00000000  0.00000000  0.05000000    0.4538D-02  0.203907296204197E+01 -0.119710821033320E-17    0.490418939692368E+00  0.287917377228482E-18
  0.00000000  0.00000000  0.05000000    0.4697D-02  0.203907408385085E+01 -0.119710919691498E-17    0.490418669885438E+00  0.287917297712864E-18
  0.00000000  0.00000000  0.05000000    0.4860D-02  0.203907528011480E+01 -0.119711024897518E-17    0.490418382171598E+00  0.287917212919374E-18
  0.00000000  0.00000000  0.05000000    0.5029D-02  0.203907655559324E+01 -0.119711137069915E-17    0.490418075406229E+00  0.287917122510579E-18
  0.00000000  0.00000000  0.05000000    0.5202D-02  0.203907791534462E+01 -0.119711256653543E-17    0.490417748372796E+00  0.287917026127892E-18
  0.00000000  0.00000000  0.05000000    0.5381D-02  0.203907936474511E+01 -0.119711384121213E-17    0.490417399778356E+00  0.287916923390237E-18
